,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,to_away
19695,0.475,0.871,0.375,25.0,42.0,15.0
19696,0.422,0.8440000000000001,0.353,19.0,48.0,11.0
19697,0.488,0.8,0.37,26.0,38.0,8.0
19698,0.3829999999999999,0.72,0.185,15.0,38.0,11.0
19699,0.5710000000000001,0.778,0.5,30.0,45.0,20.0
19700,0.3879999999999999,0.8420000000000001,0.3329999999999999,20.0,32.0,13.0
19701,0.534,0.7929999999999999,0.474,22.0,48.0,16.0
19702,0.476,0.7,0.41,26.0,39.0,12.0
19703,0.457,0.65,0.353,26.0,43.0,16.0
19704,0.489,0.706,0.426,30.0,43.0,11.0
19705,0.375,0.7929999999999999,0.233,23.0,40.0,24.0
19706,0.4320000000000001,0.737,0.364,21.0,41.0,15.0
19707,0.455,0.833,0.27,27.0,48.0,15.0
19708,0.5,0.867,0.324,28.0,40.0,23.0
19709,0.447,0.7390000000000001,0.235,20.0,44.0,16.0
19710,0.462,0.733,0.364,32.0,46.0,14.0
19711,0.5489999999999999,0.708,0.5,31.0,50.0,14.0
19712,0.387,0.75,0.182,20.0,55.0,12.0
19713,0.4,0.7929999999999999,0.233,15.0,44.0,11.0
19714,0.455,0.682,0.364,17.0,48.0,13.0
19715,0.414,0.957,0.309,30.0,71.0,16.0
19716,0.425,0.696,0.364,18.0,52.0,8.0
19717,0.475,0.8640000000000001,0.395,30.0,46.0,10.0
19718,0.481,0.857,0.44,20.0,42.0,11.0
19719,0.402,0.75,0.25,24.0,54.0,10.0
19720,0.353,0.88,0.25,24.0,28.0,11.0
19721,0.376,0.828,0.242,22.0,34.0,14.0
19722,0.446,0.821,0.13,18.0,36.0,16.0
19723,0.422,0.7829999999999999,0.4,19.0,39.0,12.0
19724,0.447,0.6,0.517,28.0,49.0,12.0
19725,0.373,0.909,0.19,18.0,59.0,10.0
19726,0.511,0.857,0.395,37.0,37.0,15.0
19727,0.433,0.765,0.281,26.0,51.0,18.0
19728,0.517,0.778,0.474,35.0,47.0,11.0
19729,0.4679999999999999,0.7140000000000001,0.484,32.0,55.0,11.0
19730,0.461,0.75,0.32,24.0,44.0,11.0
19731,0.467,0.696,0.444,27.0,41.0,12.0
19732,0.469,0.8640000000000001,0.281,19.0,55.0,9.0
19733,0.469,0.7140000000000001,0.45,27.0,45.0,16.0
19734,0.565,0.833,0.424,30.0,39.0,13.0
19735,0.49,0.591,0.405,32.0,42.0,13.0
19736,0.477,0.941,0.385,26.0,37.0,13.0
19737,0.3939999999999999,0.8,0.258,21.0,43.0,11.0
19738,0.444,0.655,0.344,25.0,45.0,9.0
19739,0.391,0.647,0.34,26.0,50.0,10.0
19740,0.449,0.773,0.426,32.0,44.0,8.0
19741,0.369,0.95,0.1669999999999999,22.0,38.0,10.0
19742,0.457,0.773,0.515,26.0,46.0,8.0
19743,0.495,0.875,0.435,28.0,44.0,12.0
19744,0.489,0.8,0.414,18.0,49.0,11.0
19745,0.518,0.84,0.344,30.0,45.0,8.0
19746,0.536,0.867,0.484,30.0,46.0,9.0
19747,0.435,0.545,0.419,26.0,45.0,6.0
19748,0.478,0.674,0.36,18.0,52.0,10.0
19749,0.381,0.708,0.3329999999999999,21.0,40.0,11.0
19750,0.407,0.7140000000000001,0.3329999999999999,24.0,60.0,6.0
19751,0.505,0.737,0.4,23.0,46.0,14.0
19752,0.416,0.696,0.3329999999999999,27.0,55.0,15.0
19753,0.4529999999999999,0.85,0.348,20.0,45.0,15.0
19754,0.364,0.857,0.308,17.0,46.0,15.0
19755,0.541,1.0,0.5,30.0,51.0,10.0
19756,0.4539999999999999,0.885,0.373,30.0,41.0,24.0
19757,0.506,0.8440000000000001,0.435,27.0,37.0,7.0
19758,0.353,0.6920000000000001,0.262,19.0,56.0,6.0
19759,0.433,0.815,0.188,21.0,39.0,17.0
19760,0.493,0.769,0.261,20.0,39.0,15.0
19761,0.4,0.75,0.3329999999999999,17.0,41.0,11.0
19762,0.408,0.821,0.304,12.0,36.0,14.0
19763,0.476,0.705,0.357,25.0,59.0,3.0
19764,0.442,0.892,0.429,24.0,42.0,14.0
19765,0.4270000000000001,0.706,0.268,23.0,45.0,9.0
19766,0.355,0.938,0.241,21.0,41.0,11.0
19767,0.441,0.882,0.439,32.0,39.0,7.0
19768,0.488,0.889,0.429,24.0,50.0,17.0
19769,0.51,0.875,0.3329999999999999,32.0,51.0,8.0
19770,0.4639999999999999,0.96,0.387,25.0,29.0,6.0
19771,0.375,0.609,0.424,27.0,50.0,7.0
19772,0.473,0.667,0.442,31.0,42.0,11.0
19773,0.5,0.684,0.308,29.0,44.0,12.0
19774,0.462,0.846,0.435,21.0,52.0,13.0
19775,0.484,0.733,0.344,27.0,58.0,11.0
19776,0.482,0.952,0.462,25.0,49.0,15.0
19777,0.53,0.773,0.429,33.0,49.0,10.0
19778,0.5,1.0,0.412,24.0,29.0,7.0
19779,0.409,0.846,0.265,25.0,43.0,14.0
19780,0.505,0.476,0.395,28.0,52.0,13.0
19781,0.512,0.87,0.231,24.0,43.0,11.0
19782,0.417,0.8420000000000001,0.395,24.0,62.0,7.0
19783,0.447,0.857,0.465,30.0,39.0,21.0
19784,0.456,0.941,0.292,27.0,48.0,11.0
19785,0.376,0.522,0.297,20.0,40.0,14.0
19786,0.402,0.75,0.381,21.0,47.0,13.0
19787,0.4429999999999999,0.621,0.357,23.0,49.0,10.0
19788,0.529,0.636,0.467,30.0,40.0,12.0
19789,0.457,0.6920000000000001,0.313,25.0,49.0,15.0
19790,0.422,0.735,0.405,23.0,46.0,13.0
19791,0.391,0.696,0.3,23.0,43.0,12.0
19792,0.385,0.765,0.261,17.0,47.0,15.0
19793,0.396,0.81,0.406,24.0,51.0,9.0
19794,0.373,0.769,0.294,24.0,49.0,14.0
19795,0.469,0.813,0.375,22.0,46.0,8.0
19796,0.565,0.84,0.476,38.0,40.0,10.0
19797,0.473,0.7829999999999999,0.3329999999999999,25.0,50.0,16.0
19798,0.447,1.0,0.4379999999999999,19.0,39.0,17.0
19799,0.465,0.778,0.457,23.0,48.0,8.0
19800,0.517,0.905,0.389,30.0,52.0,17.0
19801,0.494,0.88,0.3329999999999999,20.0,35.0,14.0
19802,0.5,0.75,0.344,29.0,44.0,9.0
19803,0.513,0.733,0.4039999999999999,28.0,37.0,14.0
19804,0.384,0.826,0.3720000000000001,20.0,42.0,17.0
19805,0.484,0.7140000000000001,0.452,39.0,46.0,13.0
19806,0.5,0.7390000000000001,0.3429999999999999,28.0,41.0,20.0
19807,0.517,0.706,0.3329999999999999,30.0,46.0,20.0
19808,0.447,0.81,0.409,24.0,47.0,11.0
19809,0.5379999999999999,0.667,0.3779999999999999,35.0,41.0,16.0
19810,0.489,0.8,0.359,29.0,51.0,17.0
19811,0.3289999999999999,0.875,0.2289999999999999,16.0,36.0,14.0
19812,0.474,0.938,0.31,30.0,44.0,19.0
19813,0.466,0.833,0.3329999999999999,27.0,43.0,10.0
19814,0.471,0.8640000000000001,0.308,34.0,55.0,15.0
19815,0.517,0.833,0.25,21.0,49.0,12.0
19816,0.422,0.818,0.417,25.0,39.0,17.0
19817,0.485,0.7859999999999999,0.259,26.0,35.0,23.0
19818,0.313,0.889,0.1939999999999999,11.0,44.0,12.0
19819,0.47,0.7,0.469,26.0,54.0,13.0
19820,0.476,0.7859999999999999,0.5,25.0,38.0,10.0
19821,0.418,0.7,0.2289999999999999,20.0,50.0,14.0
19822,0.4429999999999999,0.667,0.385,20.0,39.0,10.0
19823,0.413,0.696,0.313,22.0,52.0,14.0
19824,0.42,0.72,0.368,26.0,51.0,14.0
19825,0.43,0.792,0.375,27.0,50.0,14.0
19826,0.5329999999999999,0.769,0.364,35.0,40.0,11.0
19827,0.51,0.75,0.31,31.0,48.0,22.0
19828,0.465,0.955,0.395,20.0,33.0,5.0
19829,0.47,0.773,0.429,25.0,53.0,16.0
19830,0.416,0.857,0.25,23.0,51.0,10.0
19831,0.4529999999999999,0.703,0.25,20.0,41.0,9.0
19832,0.347,0.909,0.3329999999999999,20.0,44.0,15.0
19833,0.419,0.731,0.24,24.0,47.0,14.0
19834,0.457,0.792,0.3329999999999999,23.0,40.0,8.0
19835,0.455,0.833,0.452,18.0,46.0,12.0
19836,0.477,0.708,0.364,29.0,52.0,15.0
19837,0.4270000000000001,0.76,0.2689999999999999,22.0,49.0,21.0
19838,0.4479999999999999,0.813,0.37,26.0,54.0,15.0
19839,0.407,0.556,0.4,21.0,41.0,9.0
19840,0.525,0.7879999999999999,0.524,24.0,44.0,7.0
19841,0.442,0.8,0.467,24.0,44.0,17.0
19842,0.407,0.933,0.226,13.0,43.0,9.0
19843,0.505,0.565,0.324,31.0,47.0,10.0
19844,0.447,0.625,0.226,24.0,46.0,17.0
19845,0.462,0.733,0.208,27.0,38.0,11.0
19846,0.425,0.765,0.324,22.0,40.0,11.0
19847,0.389,0.889,0.364,26.0,48.0,8.0
19848,0.417,0.684,0.371,19.0,43.0,11.0
19849,0.351,0.667,0.216,20.0,37.0,17.0
19850,0.4270000000000001,0.8079999999999999,0.35,28.0,35.0,14.0
19851,0.494,1.0,0.375,28.0,44.0,10.0
19852,0.467,0.72,0.364,30.0,52.0,12.0
19853,0.4379999999999999,0.833,0.4639999999999999,22.0,48.0,10.0
19854,0.396,0.75,0.342,14.0,37.0,21.0
19855,0.547,0.8,0.3939999999999999,23.0,41.0,13.0
19856,0.495,0.857,0.278,27.0,52.0,13.0
19857,0.524,1.0,0.364,26.0,38.0,12.0
19858,0.461,1.0,0.3670000000000001,24.0,35.0,14.0
19859,0.49,0.731,0.387,27.0,50.0,12.0
19860,0.476,0.588,0.282,20.0,43.0,20.0
19861,0.451,0.75,0.3329999999999999,28.0,47.0,17.0
19862,0.278,0.813,0.235,16.0,49.0,12.0
19863,0.4270000000000001,0.933,0.39,23.0,39.0,11.0
19864,0.456,0.7040000000000001,0.318,18.0,48.0,13.0
19865,0.484,0.684,0.389,26.0,29.0,19.0
19866,0.5,0.654,0.5,18.0,37.0,7.0
19867,0.568,0.769,0.525,32.0,44.0,19.0
19868,0.373,0.595,0.313,18.0,44.0,13.0
19869,0.446,1.0,0.439,29.0,42.0,8.0
19870,0.356,0.852,0.316,23.0,53.0,10.0
19871,0.364,0.636,0.308,18.0,41.0,12.0
19872,0.43,0.5710000000000001,0.4,20.0,43.0,17.0
19873,0.471,0.72,0.389,22.0,45.0,4.0
19874,0.488,0.778,0.4,26.0,48.0,14.0
19875,0.379,0.818,0.3329999999999999,16.0,53.0,7.0
19876,0.384,0.611,0.341,21.0,54.0,14.0
19877,0.48,0.75,0.364,31.0,50.0,18.0
19878,0.516,0.7140000000000001,0.368,32.0,43.0,12.0
19879,0.473,0.7859999999999999,0.385,25.0,35.0,12.0
19880,0.417,0.862,0.3329999999999999,27.0,43.0,16.0
19881,0.465,0.846,0.3329999999999999,28.0,46.0,12.0
19882,0.472,0.75,0.294,22.0,42.0,14.0
19883,0.481,0.813,0.442,28.0,28.0,12.0
19884,0.542,0.619,0.3329999999999999,23.0,41.0,15.0
19885,0.368,0.7829999999999999,0.115,20.0,59.0,18.0
19886,0.4270000000000001,0.667,0.375,21.0,41.0,10.0
19887,0.535,0.889,0.351,31.0,51.0,16.0
19888,0.379,0.7709999999999999,0.364,21.0,46.0,17.0
19889,0.402,0.654,0.25,20.0,52.0,11.0
19890,0.389,0.7,0.3779999999999999,26.0,40.0,10.0
19891,0.457,0.7809999999999999,0.296,14.0,58.0,15.0
19892,0.422,0.545,0.346,19.0,51.0,19.0
19893,0.488,0.952,0.444,25.0,37.0,5.0
19894,0.484,0.643,0.366,27.0,39.0,12.0
19895,0.494,0.722,0.303,27.0,49.0,16.0
19896,0.402,0.7240000000000001,0.421,23.0,47.0,14.0
19897,0.46,0.792,0.3329999999999999,22.0,46.0,15.0
19898,0.523,0.636,0.267,31.0,45.0,20.0
19899,0.455,0.8,0.4,17.0,46.0,13.0
19900,0.506,0.857,0.3939999999999999,26.0,35.0,15.0
19901,0.4589999999999999,0.706,0.31,33.0,55.0,12.0
19902,0.387,0.833,0.16,16.0,49.0,12.0
19903,0.452,0.75,0.406,21.0,44.0,11.0
19904,0.447,0.889,0.441,22.0,43.0,13.0
19905,0.532,0.857,0.31,25.0,36.0,16.0
19906,0.447,0.581,0.391,20.0,45.0,12.0
19907,0.51,0.941,0.412,38.0,46.0,21.0
19908,0.356,0.636,0.267,20.0,36.0,13.0
19909,0.418,0.8,0.37,25.0,42.0,18.0
19910,0.4320000000000001,1.0,0.425,27.0,43.0,9.0
19911,0.368,0.742,0.286,17.0,57.0,13.0
19912,0.479,0.778,0.45,24.0,44.0,18.0
19913,0.4589999999999999,0.643,0.414,17.0,48.0,13.0
19914,0.494,0.833,0.379,25.0,50.0,12.0
19915,0.4479999999999999,0.913,0.344,26.0,48.0,12.0
19916,0.475,0.621,0.412,22.0,42.0,12.0
19917,0.472,0.643,0.5,30.0,46.0,14.0
19918,0.3979999999999999,0.765,0.379,23.0,46.0,13.0
19919,0.4429999999999999,0.818,0.231,23.0,41.0,11.0
19920,0.385,0.792,0.359,22.0,50.0,15.0
19921,0.525,0.684,0.148,25.0,46.0,8.0
19922,0.4429999999999999,0.947,0.318,22.0,44.0,20.0
19923,0.54,0.882,0.541,27.0,51.0,9.0
19924,0.505,0.789,0.357,28.0,41.0,11.0
19925,0.352,0.773,0.214,20.0,36.0,11.0
19926,0.506,0.706,0.424,23.0,39.0,21.0
19927,0.5,0.792,0.412,30.0,50.0,15.0
19928,0.455,0.625,0.241,17.0,45.0,13.0
19929,0.489,0.6920000000000001,0.4,28.0,47.0,16.0
19930,0.483,0.652,0.32,27.0,40.0,10.0
19931,0.385,0.733,0.385,20.0,53.0,13.0
19932,0.471,0.7290000000000001,0.4379999999999999,30.0,62.0,16.0
19933,0.532,0.8240000000000001,0.429,24.0,40.0,13.0
19934,0.494,0.826,0.424,24.0,42.0,14.0
19935,0.4039999999999999,0.737,0.263,20.0,53.0,18.0
19936,0.575,0.7,0.593,34.0,50.0,19.0
19937,0.435,0.727,0.387,19.0,58.0,8.0
19938,0.516,0.875,0.35,30.0,51.0,11.0
19939,0.472,0.6759999999999999,0.308,16.0,56.0,11.0
19940,0.402,0.9,0.225,16.0,47.0,15.0
19941,0.513,0.8059999999999999,0.412,24.0,40.0,8.0
19942,0.519,0.792,0.536,28.0,34.0,14.0
19943,0.462,0.632,0.4,33.0,44.0,12.0
19944,0.44,0.636,0.3720000000000001,25.0,44.0,11.0
19945,0.462,0.875,0.3329999999999999,23.0,37.0,18.0
19946,0.431,0.6970000000000001,0.316,29.0,47.0,6.0
19947,0.4579999999999999,0.8390000000000001,0.297,34.0,57.0,17.0
19948,0.494,0.7140000000000001,0.354,21.0,37.0,13.0
19949,0.422,0.75,0.182,14.0,48.0,11.0
19950,0.476,0.92,0.3329999999999999,20.0,42.0,16.0
19951,0.36,0.857,0.395,19.0,41.0,5.0
19952,0.481,0.81,0.357,19.0,38.0,14.0
19953,0.3939999999999999,0.867,0.192,16.0,47.0,16.0
19954,0.482,0.762,0.3779999999999999,36.0,57.0,8.0
19955,0.451,0.741,0.2,31.0,52.0,8.0
19956,0.4379999999999999,0.7,0.344,26.0,47.0,16.0
19957,0.384,0.821,0.2,24.0,47.0,8.0
19958,0.4529999999999999,0.64,0.263,31.0,46.0,17.0
19959,0.505,0.846,0.341,35.0,49.0,12.0
19960,0.564,0.773,0.621,26.0,45.0,13.0
19961,0.46,0.905,0.385,23.0,42.0,12.0
19962,0.365,0.917,0.1669999999999999,14.0,47.0,11.0
19963,0.506,0.84,0.406,30.0,39.0,14.0
19964,0.462,0.696,0.347,26.0,45.0,8.0
19965,0.488,0.696,0.447,21.0,41.0,12.0
19966,0.449,0.75,0.37,25.0,46.0,14.0
19967,0.389,0.759,0.346,20.0,44.0,19.0
19968,0.436,0.684,0.3229999999999999,23.0,58.0,19.0
19969,0.487,0.889,0.389,28.0,45.0,5.0
19970,0.462,0.75,0.389,29.0,52.0,13.0
19971,0.345,0.892,0.143,20.0,38.0,17.0
19972,0.447,0.903,0.25,18.0,50.0,7.0
19973,0.495,0.931,0.217,29.0,53.0,11.0
19974,0.441,0.85,0.351,25.0,41.0,12.0
19975,0.46,0.769,0.395,23.0,42.0,12.0
19976,0.444,0.7859999999999999,0.2,18.0,43.0,12.0
19977,0.5660000000000001,0.636,0.44,29.0,41.0,22.0
19978,0.5429999999999999,0.654,0.345,33.0,39.0,23.0
19979,0.525,0.8079999999999999,0.424,21.0,41.0,14.0
19980,0.489,0.762,0.345,26.0,32.0,13.0
19981,0.4539999999999999,0.706,0.368,24.0,47.0,14.0
19982,0.49,0.8,0.462,29.0,41.0,10.0
19983,0.435,0.917,0.3720000000000001,26.0,49.0,14.0
19984,0.423,0.778,0.361,25.0,42.0,7.0
19985,0.433,0.889,0.256,24.0,43.0,13.0
19986,0.462,0.5670000000000001,0.296,25.0,51.0,11.0
19987,0.444,0.947,0.414,18.0,39.0,14.0
19988,0.483,0.8640000000000001,0.324,27.0,48.0,9.0
19989,0.484,0.643,0.375,20.0,44.0,8.0
19990,0.471,0.688,0.4579999999999999,22.0,42.0,20.0
19991,0.467,0.857,0.24,21.0,49.0,11.0
19992,0.408,0.64,0.3779999999999999,32.0,63.0,13.0
19993,0.495,0.8059999999999999,0.45,33.0,61.0,24.0
19994,0.417,0.72,0.313,26.0,38.0,17.0
19995,0.479,0.5,0.273,27.0,40.0,15.0
19996,0.4379999999999999,0.875,0.2189999999999999,19.0,60.0,13.0
19997,0.382,0.833,0.35,19.0,50.0,15.0
19998,0.434,0.794,0.303,23.0,52.0,13.0
19999,0.455,0.933,0.293,18.0,39.0,17.0
20000,0.351,0.731,0.129,18.0,45.0,8.0
20001,0.452,0.6920000000000001,0.387,21.0,52.0,14.0
20002,0.472,0.923,0.2269999999999999,27.0,48.0,13.0
20003,0.46,0.765,0.4,31.0,60.0,18.0
20004,0.442,0.7240000000000001,0.29,22.0,52.0,11.0
20005,0.429,0.735,0.325,19.0,41.0,11.0
20006,0.5379999999999999,0.7909999999999999,0.348,33.0,47.0,15.0
20007,0.44,0.821,0.35,27.0,43.0,18.0
20008,0.483,0.765,0.355,33.0,32.0,8.0
20009,0.408,0.923,0.358,23.0,37.0,10.0
20010,0.5429999999999999,0.75,0.4,24.0,47.0,18.0
20011,0.452,0.821,0.344,30.0,44.0,12.0
20012,0.402,0.889,0.342,26.0,49.0,4.0
20013,0.465,0.76,0.267,24.0,36.0,16.0
20014,0.4320000000000001,0.68,0.35,25.0,44.0,15.0
20015,0.466,0.81,0.4479999999999999,24.0,41.0,14.0
20016,0.419,0.7929999999999999,0.619,23.0,43.0,12.0
20017,0.442,0.955,0.406,32.0,58.0,10.0
20018,0.471,0.762,0.385,23.0,49.0,16.0
20019,0.457,0.65,0.2689999999999999,21.0,46.0,10.0
20020,0.5,0.737,0.359,31.0,37.0,16.0
20021,0.322,0.758,0.175,15.0,51.0,5.0
20022,0.523,0.722,0.488,33.0,31.0,13.0
20023,0.475,0.828,0.316,24.0,49.0,17.0
20024,0.479,0.778,0.361,21.0,33.0,9.0
20025,0.514,0.872,0.414,24.0,37.0,12.0
20026,0.414,0.737,0.379,18.0,46.0,12.0
20027,0.415,0.625,0.273,23.0,47.0,16.0
20028,0.488,0.5710000000000001,0.31,24.0,48.0,19.0
20029,0.516,0.737,0.37,31.0,43.0,7.0
20030,0.418,0.733,0.222,22.0,54.0,12.0
20031,0.473,0.893,0.351,29.0,49.0,8.0
20032,0.457,0.5,0.419,32.0,52.0,16.0
20033,0.449,0.9,0.318,24.0,36.0,11.0
20034,0.4429999999999999,0.444,0.444,23.0,30.0,9.0
20035,0.545,0.778,0.452,30.0,37.0,13.0
20036,0.384,0.828,0.4,27.0,47.0,12.0
20037,0.476,0.775,0.4,28.0,49.0,17.0
20038,0.579,0.857,0.444,38.0,39.0,13.0
20039,0.395,0.593,0.182,25.0,52.0,10.0
20040,0.449,0.8,0.382,20.0,53.0,19.0
20041,0.4679999999999999,0.833,0.37,28.0,57.0,12.0
20042,0.449,0.634,0.318,22.0,39.0,12.0
20043,0.489,0.923,0.231,35.0,40.0,17.0
20044,0.375,0.88,0.316,21.0,52.0,16.0
20045,0.541,0.792,0.5,27.0,50.0,11.0
20046,0.5479999999999999,0.833,0.278,25.0,51.0,12.0
20047,0.506,0.7140000000000001,0.345,30.0,49.0,11.0
20048,0.505,0.727,0.429,22.0,49.0,15.0
20049,0.4320000000000001,0.474,0.3329999999999999,26.0,49.0,13.0
20050,0.435,0.632,0.353,23.0,36.0,19.0
20051,0.465,0.833,0.385,23.0,43.0,13.0
20052,0.46,0.7879999999999999,0.325,29.0,50.0,8.0
20053,0.515,0.389,0.537,35.0,43.0,8.0
20054,0.442,0.87,0.292,19.0,45.0,24.0
20055,0.527,0.7140000000000001,0.5710000000000001,19.0,43.0,18.0
20056,0.505,0.81,0.371,32.0,48.0,13.0
20057,0.529,0.667,0.429,26.0,46.0,8.0
20058,0.522,0.8420000000000001,0.4589999999999999,34.0,40.0,24.0
20059,0.4039999999999999,0.706,0.243,17.0,47.0,14.0
20060,0.467,0.789,0.176,23.0,36.0,13.0
20061,0.45,0.944,0.392,17.0,42.0,22.0
20062,0.4320000000000001,0.952,0.375,24.0,30.0,18.0
20063,0.483,0.882,0.75,25.0,48.0,5.0
20064,0.488,1.0,0.346,29.0,42.0,12.0
20065,0.467,0.769,0.19,25.0,34.0,10.0
20066,0.4679999999999999,0.792,0.353,22.0,41.0,9.0
20067,0.461,0.813,0.355,27.0,42.0,10.0
20068,0.4479999999999999,0.95,0.31,26.0,55.0,8.0
20069,0.467,0.794,0.297,27.0,40.0,17.0
20070,0.542,0.84,0.318,18.0,46.0,11.0
20071,0.446,0.545,0.321,28.0,32.0,20.0
20072,0.505,0.862,0.5,29.0,50.0,8.0
20073,0.426,0.68,0.256,29.0,59.0,13.0
20074,0.451,0.708,0.357,25.0,43.0,9.0
20075,0.494,0.76,0.317,19.0,43.0,17.0
20076,0.429,0.905,0.281,18.0,46.0,8.0
20077,0.407,0.722,0.346,25.0,49.0,7.0
20078,0.489,0.735,0.4,25.0,42.0,11.0
20079,0.4270000000000001,0.862,0.1669999999999999,15.0,36.0,14.0
20080,0.488,0.618,0.5,22.0,47.0,14.0
20081,0.519,1.0,0.375,20.0,39.0,6.0
20082,0.363,0.813,0.263,23.0,50.0,14.0
20083,0.495,1.0,0.436,30.0,46.0,12.0
20084,0.476,0.789,0.41,20.0,50.0,13.0
20085,0.4270000000000001,0.706,0.292,26.0,43.0,13.0
20086,0.4479999999999999,1.0,0.286,26.0,42.0,11.0
20087,0.4379999999999999,0.588,0.259,23.0,49.0,15.0
20088,0.472,0.7140000000000001,0.3939999999999999,29.0,48.0,8.0
20089,0.512,0.6920000000000001,0.4379999999999999,21.0,53.0,10.0
20090,0.46,0.8109999999999999,0.385,17.0,48.0,20.0
20091,0.441,0.76,0.212,19.0,46.0,16.0
20092,0.4379999999999999,0.765,0.31,23.0,40.0,12.0
20093,0.46,0.8,0.351,25.0,43.0,17.0
20094,0.484,0.737,0.5329999999999999,23.0,50.0,15.0
20095,0.3979999999999999,0.833,0.304,23.0,40.0,15.0
20096,0.529,0.762,0.364,23.0,30.0,10.0
20097,0.409,0.7140000000000001,0.28,18.0,44.0,11.0
20098,0.451,0.875,0.211,26.0,42.0,9.0
20099,0.494,0.765,0.368,21.0,50.0,16.0
20100,0.472,0.655,0.324,30.0,46.0,9.0
20101,0.466,0.792,0.324,30.0,49.0,19.0
20102,0.457,0.8,0.423,28.0,56.0,16.0
20103,0.4379999999999999,0.429,0.325,20.0,31.0,12.0
20104,0.513,0.81,0.421,26.0,40.0,14.0
20105,0.536,0.818,0.395,31.0,49.0,12.0
20106,0.3929999999999999,0.778,0.29,27.0,39.0,14.0
20107,0.414,0.8640000000000001,0.261,21.0,51.0,18.0
20108,0.472,0.632,0.3,31.0,43.0,9.0
20109,0.442,0.84,0.348,24.0,36.0,14.0
20110,0.447,0.857,0.324,24.0,36.0,16.0
20111,0.483,0.7390000000000001,0.3329999999999999,31.0,36.0,6.0
20112,0.54,0.8,0.406,32.0,39.0,11.0
20113,0.5379999999999999,0.731,0.429,25.0,43.0,7.0
20114,0.5,0.737,0.321,17.0,50.0,8.0
20115,0.511,0.8,0.29,27.0,55.0,12.0
20116,0.6,0.789,0.4479999999999999,26.0,38.0,11.0
20117,0.452,0.7859999999999999,0.417,33.0,44.0,12.0
20118,0.4,0.654,0.304,19.0,46.0,10.0
20119,0.541,0.813,0.419,39.0,48.0,15.0
20120,0.379,0.813,0.382,20.0,48.0,17.0
20121,0.44,0.929,0.222,17.0,37.0,19.0
20122,0.506,0.862,0.294,28.0,44.0,16.0
20123,0.424,0.867,0.382,26.0,52.0,10.0
20124,0.3979999999999999,0.867,0.222,18.0,44.0,12.0
20125,0.429,0.679,0.405,22.0,49.0,11.0
20126,0.402,0.588,0.286,23.0,56.0,13.0
20127,0.446,0.8420000000000001,0.5,24.0,44.0,7.0
20128,0.535,0.72,0.385,30.0,36.0,9.0
20129,0.449,0.7240000000000001,0.391,32.0,32.0,9.0
20130,0.4639999999999999,0.889,0.364,26.0,47.0,11.0
20131,0.4,0.8440000000000001,0.2689999999999999,19.0,40.0,16.0
20132,0.516,0.84,0.4579999999999999,30.0,51.0,9.0
20133,0.4320000000000001,0.833,0.3329999999999999,20.0,40.0,12.0
20134,0.446,0.853,0.364,25.0,53.0,14.0
20135,0.418,0.741,0.389,29.0,41.0,12.0
20136,0.457,0.75,0.364,24.0,36.0,18.0
20137,0.4429999999999999,0.833,0.556,26.0,38.0,12.0
20138,0.425,0.654,0.258,17.0,33.0,8.0
20139,0.4679999999999999,0.68,0.391,19.0,47.0,14.0
20140,0.4629999999999999,0.759,0.381,27.0,50.0,16.0
20141,0.484,0.944,0.389,27.0,47.0,19.0
20142,0.407,0.765,0.364,23.0,49.0,16.0
20143,0.412,0.76,0.316,22.0,46.0,12.0
20144,0.4,0.68,0.256,20.0,53.0,17.0
20145,0.421,0.923,0.233,20.0,35.0,15.0
20146,0.422,0.857,0.308,20.0,50.0,11.0
20147,0.568,0.905,0.35,34.0,50.0,10.0
20148,0.485,0.667,0.278,34.0,42.0,14.0
20149,0.4679999999999999,1.0,0.462,25.0,53.0,16.0
20150,0.431,0.88,0.303,24.0,55.0,12.0
20151,0.413,0.7829999999999999,0.308,28.0,45.0,9.0
20152,0.4370000000000001,0.7,0.433,20.0,44.0,20.0
20153,0.4270000000000001,0.821,0.324,22.0,42.0,13.0
20154,0.529,0.667,0.318,23.0,41.0,14.0
20155,0.411,0.763,0.25,10.0,44.0,18.0
20156,0.573,0.867,0.481,24.0,36.0,15.0
20157,0.5,0.762,0.375,31.0,51.0,15.0
20158,0.532,0.774,0.4,23.0,37.0,9.0
20159,0.4039999999999999,0.684,0.3329999999999999,24.0,49.0,9.0
20160,0.477,0.8,0.296,20.0,50.0,13.0
20161,0.451,0.727,0.3329999999999999,29.0,43.0,16.0
20162,0.4529999999999999,0.818,0.278,21.0,52.0,10.0
20163,0.363,0.759,0.278,19.0,41.0,7.0
20164,0.4370000000000001,0.684,0.357,30.0,64.0,13.0
20165,0.542,0.815,0.517,26.0,49.0,18.0
20166,0.474,0.773,0.5,24.0,50.0,18.0
20167,0.4029999999999999,0.778,0.324,22.0,40.0,17.0
20168,0.414,0.588,0.35,24.0,48.0,14.0
20169,0.505,0.905,0.379,29.0,45.0,11.0
20170,0.419,0.545,0.4,26.0,37.0,14.0
20171,0.527,0.6920000000000001,0.346,19.0,50.0,11.0
20172,0.419,0.889,0.314,25.0,38.0,19.0
20173,0.36,0.769,0.262,14.0,38.0,13.0
20174,0.5,0.733,0.444,30.0,44.0,15.0
